Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2251416,2022-03-11T00:00:00Z,Ohio,Columbus,1644 E Dublin-Granville Road,2,2,0,0,1
2250540,2022-03-09T00:00:00Z,Colorado,Aurora,3300 N Ouray Street,1,3,0,1,4
2250151,2022-03-08T00:00:00Z,Florida,Jacksonville,Duval Streetation Road and Streetarratt Road,1,4,0,0,0
2249608,2022-03-07T00:00:00Z,Tennessee,Knoxville,5800 Primus Road,0,4,0,0,0
2248066,2022-03-06T00:00:00Z,Pennsylvania,Hazleton,182 S Wyoming Street,1,4,0,0,1
2247842,2022-03-06T00:00:00Z,Kentucky,Louisville,601 E Jefferson Street,0,4,0,0,0
2247828,2022-03-06T00:00:00Z,Texas,Lubbock,1800 Parkway Dr,0,4,0,0,0
2247622,2022-03-06T00:00:00Z,South Carolina,Chester,Powell Dr and Harvey Neely Road,2,3,0,0,1
2248613,2022-03-06T00:00:00Z,Louisiana,Monroe,1051 Martin Luther King Junior Drive,0,4,0,0,0
2247617,2022-03-06T00:00:00Z,Minnesota,Minneapolis,2720 Blaisdell Avenue,1,3,0,0,0
2247747,2022-03-05T00:00:00Z,Arizona,Glendale,4810 W Glendale Avenue,1,3,0,0,0
2247025,2022-03-05T00:00:00Z,Georgia,Atlanta,I-75 and Arthur B. Langford Jr. Pkwy,0,4,0,0,0
2246387,2022-03-03T00:00:00Z,Nevada,Las Vegas,4055 S University Center Dr,1,6,0,0,0
2245620,2022-03-02T00:00:00Z,Maryland,Baltimore,Walbrook Avenue and N Dukeland Street,1,3,0,0,0
2243861,2022-02-28T00:00:00Z,California,Sacramento,2041 Wyda Way,4,0,1,0,0
2243285,2022-02-27T00:00:00Z,Louisiana,Alexandria,3700 3rd Street,0,4,0,0,0
2242345,2022-02-26T00:00:00Z,South Carolina,North Charleston,2622 S Allen Dr,1,3,0,0,1
2244673,2022-02-26T00:00:00Z,Louisiana,Bogalusa,E 4th Street and Martin Luther King Jr Dr,0,9,0,1,1
2242153,2022-02-26T00:00:00Z,Nevada,Las Vegas,953 E Sahara Avenue,1,13,0,1,1
2241857,2022-02-25T00:00:00Z,Louisiana,Baton Rouge,6401 Bluebonnet Blvd,2,2,0,0,1
2241299,2022-02-24T00:00:00Z,Texas,San Antonio,90 Lanark Dr,0,4,0,0,0
2238575,2022-02-21T00:00:00Z,Minnesota,Saint Paul,488 Humboldt Avenue,1,3,0,0,4
2238165,2022-02-20T00:00:00Z,Iowa,Des Moines,100 Water Street,0,4,0,0,0
2238312,2022-02-20T00:00:00Z,Mississippi,Mccomb,Minnesota Avenue and 6th Street,1,3,0,1,6
2238657,2022-02-20T00:00:00Z,Nebraska,Omaha,1817 N 33rd Street,0,4,0,0,0
2238403,2022-02-20T00:00:00Z,Oregon,Portland,Southeast Foster Road and 128th Avenue,1,3,0,0,0
2237697,2022-02-19T00:00:00Z,Oregon,Portland,Northeast 55th Avenue and Northeast Hassalo Street,1,5,0,1,1
2237593,2022-02-19T00:00:00Z,Missouri,Charleston,106 S Franklin Street,2,14,0,0,2
2237196,2022-02-19T00:00:00Z,California,Turlock,142 S 1st Street,0,7,0,0,0
2237058,2022-02-19T00:00:00Z,North Carolina,Durham,1400 E Cornwallis Road,2,2,0,0,3
2236857,2022-02-18T00:00:00Z,Maryland,Temple Hills,4200 28th Avenue,2,2,0,0,0
2236155,2022-02-17T00:00:00Z,Pennsylvania,Philadelphia,164 W Chelten Avenue,0,4,0,0,0
2235778,2022-02-17T00:00:00Z,Texas,Houston,3000 Blodgett Street,0,5,0,0,0
2235366,2022-02-16T00:00:00Z,Florida,Miami,Northwest 99th Street and Northwest 21st Avenue,1,3,0,0,0
2234868,2022-02-15T00:00:00Z,Illinois,Joliet,700 Francis Street,1,3,0,0,0
2232854,2022-02-13T00:00:00Z,Wisconsin,Racine,7th Street and Park Avenue,0,5,1,0,0
2232351,2022-02-12T00:00:00Z,Tennessee,Murfreesboro,1644 Middle Tennessee Blvd,1,4,0,0,1
2232287,2022-02-12T00:00:00Z,California,West Hollywood,401 N La Cienega Blvd,0,4,0,0,0
2232476,2022-02-12T00:00:00Z,Arkansas,Little Rock,200 E 7th Street,1,3,0,0,1
2231921,2022-02-11T00:00:00Z,Missouri,Springfield,E Kearney Street and N Prospect Avenue,0,4,0,0,0
2231371,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner Street,1,9,1,0,0
2227759,2022-02-06T00:00:00Z,Florida,Fort Lauderdale,5280 FL-7,0,4,0,0,0
2228979,2022-02-06T00:00:00Z,Illinois,Romeoville,735 N Center Blvd,0,5,0,0,0
2228510,2022-02-06T00:00:00Z,California,Fresno,S Clara Avenue and E Lorena Avenue,2,2,0,0,1
2228660,2022-02-06T00:00:00Z,North Carolina,Wilmington,200 North 31st Street,0,4,0,0,0
2227058,2022-02-05T00:00:00Z,Texas,Corsicana,2919 W 2nd Avenue,7,0,1,0,0
2227187,2022-02-05T00:00:00Z,New Mexico,Las Cruces,1900 Gladys Dr,1,3,0,0,0
2227035,2022-02-04T00:00:00Z,Virginia,Blacksburg,109 N Main Street,1,4,0,0,2
2225493,2022-02-02T00:00:00Z,California,Oroville,410 Oro Dam Blvd E,1,4,0,0,1
2224788,2022-02-01T00:00:00Z,Wisconsin,Milwaukee,1801 W Olive Street,0,5,0,0,1
2224013,2022-01-31T00:00:00Z,North Carolina,Raleigh,3120 New Bern Avenue,1,3,0,0,0
2222953,2022-01-30T00:00:00Z,Florida,Winter Haven,Buckeye Loop Road and MLK Blvd Northeast,1,3,0,1,2
2223019,2022-01-30T00:00:00Z,Georgia,Augusta,2623 Deans Bridge Road,1,3,0,0,0
2222557,2022-01-29T00:00:00Z,Missouri,Saint Louis,4900 Cote Brilliante,3,1,0,0,0
2222383,2022-01-29T00:00:00Z,Georgia,Atlanta,899 Martin Luther King Jr Dr Northwest,1,3,0,0,0
2222766,2022-01-29T00:00:00Z,California,Bakersfield,10612 Rosedale Hwy,0,4,0,0,1
2220985,2022-01-27T00:00:00Z,District of Columbia,Washington,4400 Connecticut Avenue Northwest,1,4,0,0,1
2217882,2022-01-23T00:00:00Z,California,Inglewood,1300 N Park Avenue,4,1,0,0,3
2218159,2022-01-23T00:00:00Z,Wisconsin,Milwaukee,2505 N 21st Street,6,0,0,0,1
2215955,2022-01-19T00:00:00Z,Maryland,Baltimore,E Monument Street and N Montford Avenue,3,1,0,0,0
2215256,2022-01-19T00:00:00Z,Louisiana,New Orleans,7800 Keats Street,0,4,0,0,0
2214013,2022-01-18T00:00:00Z,Florida,Miami,10702 Northwest 7th Avenue,0,4,1,0,0
2214306,2022-01-17T00:00:00Z,Texas,San Antonio,400 Spriggsdale Avenue,1,4,0,0,1
2213456,2022-01-16T00:00:00Z,Georgia,Savannah,1100 Graydon Street,1,3,0,0,0
2212018,2022-01-15T00:00:00Z,Georgia,Brunswick,2717 Glynn Avenue,1,5,0,0,1
2212203,2022-01-15T00:00:00Z,Tennessee,Knoxville,2700 Tarleton Avenue,0,4,0,0,0
2211746,2022-01-14T00:00:00Z,Oregon,Eugene,219 W 8th Avenue,0,6,0,0,0
2210480,2022-01-13T00:00:00Z,New York,Brooklyn,1014 E 92nd Street,1,3,0,0,0
2209840,2022-01-12T00:00:00Z,Illinois,Chicago,S King Dr and E 63rd Street,0,4,0,0,0
2207435,2022-01-09T00:00:00Z,California,Fresno,724 E Olive Avenue,0,4,0,0,0
2207931,2022-01-09T00:00:00Z,California,Los Angeles,W 35th Street and S Hill Street,1,4,1,0,0
2207469,2022-01-09T00:00:00Z,Alabama,Montgomery,3020 Atlanta Hwy,1,6,0,0,1
2207406,2022-01-09T00:00:00Z,Colorado,Colorado Springs,1960 Chelton Road,2,3,0,0,2
2206813,2022-01-08T00:00:00Z,Texas,Houston,7136 Clarewood Dr,1,3,0,0,0
2205024,2022-01-04T00:00:00Z,Mississippi,Jackson,3207 W Capitol Street,1,3,0,0,0
2202976,2022-01-02T00:00:00Z,Texas,Corsicana,1100 S 29th Street,2,2,0,0,1
2202727,2022-01-02T00:00:00Z,Texas,San Antonio,427 Montrose,2,2,0,0,0
2202025,2022-01-01T00:00:00Z,Missouri,Columbia,122 S 9th Street,0,4,0,0,1
2202001,2022-01-01T00:00:00Z,Illinois,Peoria,2000 Southwest Adams Street,2,2,0,0,1
2201629,2022-01-01T00:00:00Z,Pennsylvania,Philadelphia,1600 Cecil B Moore Avenue,1,4,0,0,0
2201641,2022-01-01T00:00:00Z,Wisconsin,Kenosha,1708 52nd Street,1,3,0,0,0
2201848,2022-01-01T00:00:00Z,Indiana,South Bend,1500 S Miami Street,0,4,0,0,0
2201876,2022-01-01T00:00:00Z,South Carolina,Dillon,3261 Hwy 9,0,5,0,0,0
2201677,2022-01-01T00:00:00Z,Colorado,Denver,1919 Blake Street,2,2,0,0,1
2201535,2021-12-31T00:00:00Z,Maryland,Capitol Heights,Cindy Ln,0,4,0,0,0
2201716,2021-12-31T00:00:00Z,Mississippi,Gulfport,1200 Lewis Avenue,4,3,0,0,6
2201216,2021-12-31T00:00:00Z,California,Los Angeles,10211 S. Avalon Blvd,0,6,0,0,0
2200968,2021-12-30T00:00:00Z,Pennsylvania,Philadelphia,5100 Germantown Avenue,0,6,0,1,1
2201052,2021-12-30T00:00:00Z,Missouri,Kirksville,700 E Dodson Street,3,1,0,0,2
2198521,2021-12-27T00:00:00Z,Colorado,Denver,56 Broadway,5,2,1,0,0
2200720,2021-12-27T00:00:00Z,Alabama,Mobile,3606 Moffett Road,1,3,0,0,0
2198014,2021-12-27T00:00:00Z,Ohio,Youngstown,2626 Tyrell Avenue,1,3,0,0,2
2197391,2021-12-26T00:00:00Z,Texas,Garland,730 W Walnut Street,3,1,0,0,1
2198071,2021-12-26T00:00:00Z,New York,Buffalo,1300 Jefferson Avenue,0,4,0,0,0
2197178,2021-12-26T00:00:00Z,Virginia,Clear Brook,I-81 and Visitor Center Loop,0,4,1,0,0
2197421,2021-12-26T00:00:00Z,Mississippi,Fayette,225 Community Dr,1,6,0,0,1
2197328,2021-12-26T00:00:00Z,Pennsylvania,Philadelphia,800 W Clearfield Street,0,4,0,0,0
2196827,2021-12-25T00:00:00Z,Louisiana,Lafayette,2106 Northwest Evangeline Trwy,0,4,0,0,0
2196434,2021-12-24T00:00:00Z,Georgia,Roswell,401 Huntington Dr,1,3,0,0,1
2196267,2021-12-24T00:00:00Z,Pennsylvania,Pittsburgh,7300 Schoyer Street,0,5,0,1,1
2196839,2021-12-24T00:00:00Z,New York,Brooklyn,1031 Nostrand Avenue,0,4,0,0,0
2193049,2021-12-19T00:00:00Z,Illinois,Lovejoy,213 Madison Street,1,3,0,0,0
2192046,2021-12-17T00:00:00Z,Maryland,Baltimore,1300 W North Avenue,1,4,0,0,1
2191683,2021-12-17T00:00:00Z,Virginia,Portsmouth,4105 Portsmouth Blvd,0,4,0,0,0
2191752,2021-12-17T00:00:00Z,Maryland,Baltimore,600 Laurens Street,1,3,0,0,1
2188999,2021-12-13T00:00:00Z,California,Fresno,E Normal Avenue and Mayfair Dr S,0,4,0,0,0
2188843,2021-12-13T00:00:00Z,Pennsylvania,Philadelphia,3400 Emerald Street,0,4,0,0,0
2188260,2021-12-13T00:00:00Z,North Carolina,Durham,Eugene Street and Mathison Street,2,4,0,0,0
2187939,2021-12-12T00:00:00Z,Mississippi,Bolton,6274 W Northside Dr,0,6,0,0,0
2190367,2021-12-12T00:00:00Z,Florida,Tampa,Alaska Avenue,0,5,0,0,1
2187990,2021-12-12T00:00:00Z,Texas,Baytown,1403 N Market Loop,1,13,0,0,0
2188066,2021-12-12T00:00:00Z,Virginia,Woodbridge,13989 Jefferson Davis Hwy,0,4,0,0,0
2187027,2021-12-11T00:00:00Z,Illinois,River Grove,3111 River Road,1,3,0,0,0
2186517,2021-12-10T00:00:00Z,Michigan,Lansing,Miller Road and Cedar Street,1,3,0,0,1
2187077,2021-12-10T00:00:00Z,Florida,Orlando,Jefferson Street and Garden Avenue,0,5,0,0,0
2186696,2021-12-10T00:00:00Z,North Carolina,Charlotte,3100 Marney Avenue,0,5,0,0,1
2186858,2021-12-09T00:00:00Z,Maryland,Capitol Heights,6700 Walker Mill Road,0,4,0,0,0
2186246,2021-12-09T00:00:00Z,Wisconsin,Beloit,1900 Porter Avenue,1,5,0,0,0
2183667,2021-12-06T00:00:00Z,Pennsylvania,Philadelphia,1500 N 29th Street,0,4,0,0,0
2182789,2021-12-05T00:00:00Z,Michigan,Detroit,5200 Marlborough Street,2,2,0,0,0
2183120,2021-12-05T00:00:00Z,Texas,El Paso,2910 Tularosa Avenue,1,3,0,0,1
2181840,2021-12-03T00:00:00Z,Tennessee,Memphis,3885 Elvis Presley Blvd,2,2,0,0,0
2181096,2021-12-02T00:00:00Z,North Carolina,Elizabeth City,Perry Street and Jordan Street,3,3,0,0,2
2178487,2021-11-30T00:00:00Z,Michigan,Oxford,745 N Oxford Road,4,7,0,0,1
2179099,2021-11-30T00:00:00Z,Georgia,Rex,3600 Jervis Court,3,2,1,0,0
2177268,2021-11-28T00:00:00Z,Pennsylvania,Philadelphia,1300 S 50th Street,0,4,0,0,0
2176922,2021-11-28T00:00:00Z,Maryland,Baltimore,1300 North Montford Avenue,0,7,0,0,0
2177300,2021-11-28T00:00:00Z,Illinois,Evanston,1950 Green Bay Road,1,4,0,0,0
2176653,2021-11-28T00:00:00Z,Colorado,Aurora,1500 Dayton Street,0,5,0,0,0
2177416,2021-11-28T00:00:00Z,California,Lancaster,3500 Garnet Ln,5,0,0,0,1
2176667,2021-11-27T00:00:00Z,New Jersey,Newark,900 Bergen Street,1,3,0,0,0
2176058,2021-11-26T00:00:00Z,Tennessee,Nashville,2815 Torbett Street,2,4,1,0,1
2175329,2021-11-25T00:00:00Z,Texas,San Antonio,4000 Sunrise Creek Dr,3,1,0,0,0
2265367,2021-11-25T00:00:00Z,New York,Rochester,Denver Street and Grand Avenue,1,3,0,0,4
2175615,2021-11-25T00:00:00Z,South Carolina,Green Sea,Long Branch Swamp Road,0,4,0,0,0
2173531,2021-11-23T00:00:00Z,Florida,Lehigh Acres,Cervantes Street,0,4,0,0,0
2174033,2021-11-23T00:00:00Z,Texas,Marshall,700 Cross Street,1,3,0,0,1
2174685,2021-11-22T00:00:00Z,North Carolina,Warsaw,101 Matthews Street,2,2,0,0,0
2172178,2021-11-21T00:00:00Z,New Jersey,Passaic,Howe Avenue and Lafayette Avenue,0,5,0,0,2
2172657,2021-11-21T00:00:00Z,Louisiana,Baton Rouge,4888 Plank Road,1,4,0,0,1
2171568,2021-11-20T00:00:00Z,California,Fresno,3665 N Pleasant Avenue,2,2,0,0,0
2172018,2021-11-20T00:00:00Z,Illinois,Berwyn,6802 W 26th Street,0,4,0,0,0
2170438,2021-11-18T00:00:00Z,Maryland,Cambridge,700 Greenwood Avenue,1,2,0,0,1
2169719,2021-11-17T00:00:00Z,Illinois,East Saint Louis,8300 Streetate Street,1,3,0,0,0
2170140,2021-11-17T00:00:00Z,New York,Newburgh,William Street and Carson Avenue,0,4,0,0,1
2169494,2021-11-17T00:00:00Z,New York,Bronx,815 Burke Avenue,1,3,0,0,0
2168989,2021-11-17T00:00:00Z,Illinois,Chicago,1240 W Randolph Street,0,4,0,0,0
2167778,2021-11-15T00:00:00Z,New York,New York,101 W 141st Street,0,4,0,0,0
2167297,2021-11-15T00:00:00Z,Colorado,Aurora,1200 Nome Street,0,6,0,0,4
2166673,2021-11-14T00:00:00Z,Pennsylvania,Philadelphia,2700 N Howard Street,0,6,0,0,0
2166768,2021-11-14T00:00:00Z,Missouri,Columbia,19 N 5th Street,0,5,1,0,1
2166953,2021-11-14T00:00:00Z,Oregon,Chiloquin,990 Bronco Lane,2,2,0,0,1
2166817,2021-11-14T00:00:00Z,Alabama,Troy,803 US-231 S,1,5,0,0,0
2166055,2021-11-13T00:00:00Z,North Carolina,Winston Salem,400 Gregory Street,0,4,0,0,1
2167889,2021-11-13T00:00:00Z,Louisiana,Houma,100 Emma Street,0,4,0,0,2
2165600,2021-11-12T00:00:00Z,Virginia,Richmond,3050 Nine Mile Road,2,2,0,0,4
2165535,2021-11-12T00:00:00Z,Alabama,Birmingham,1100 33rd Street Southwest,2,2,0,0,1
2163306,2021-11-09T00:00:00Z,New York,Rochester,Clifton Street and Jefferson Avenue,0,4,0,0,0
2163772,2021-11-09T00:00:00Z,Louisiana,Hahnville,160 Killona Dr,1,4,0,0,1
2163617,2021-11-09T00:00:00Z,South Dakota,Scotland,710 2nd Street,3,2,0,0,1
2162196,2021-11-08T00:00:00Z,Texas,Victoria,10700 FM 236,3,1,0,0,1
2162269,2021-11-08T00:00:00Z,Pennsylvania,Philadelphia,200 E Louden Street,0,4,0,0,0
2161323,2021-11-07T00:00:00Z,Wisconsin,Kenosha,625 57th Street,1,3,0,0,0
2161116,2021-11-06T00:00:00Z,California,Oakley,33 Malicoat Avenue,2,2,0,0,1
2160608,2021-11-06T00:00:00Z,Texas,Marshall,510 S Alamo Blvd,0,6,0,0,2
2161078,2021-11-06T00:00:00Z,California,Highland,26998 3rd Street,0,4,0,0,0
2160838,2021-11-05T00:00:00Z,California,Oakland,8400 International Blvd,1,3,0,0,0
2158417,2021-11-03T00:00:00Z,Virginia,Norfolk,821 Whitaker Ln,3,2,0,0,1
2158524,2021-11-03T00:00:00Z,Iowa,Des Moines,11300 E 15th Street,0,4,0,0,0
2157991,2021-11-02T00:00:00Z,Alabama,Mobile,4120 Government Blvd,0,4,0,0,1
2157206,2021-11-01T00:00:00Z,Texas,San Antonio,1900 W Laurel Street,0,4,0,0,0
2156175,2021-11-01T00:00:00Z,Florida,Orlando,N Orange Avenue and Wall Street,0,4,0,0,1
2155369,2021-10-31T00:00:00Z,Kentucky,Louisville,6210 Shepherdsville Road,2,2,0,0,0
2155517,2021-10-31T00:00:00Z,Colorado,Littleton,6200 Alameda Avenue,2,2,0,0,0
2155428,2021-10-31T00:00:00Z,Illinois,Flossmoor,3800 Ballantrae Way,1,3,0,0,0
2155282,2021-10-31T00:00:00Z,Texas,Houston,1909 Schilder Dr,1,3,0,0,0
2155329,2021-10-31T00:00:00Z,Illinois,Joliet,1018 E Jackson Street,3,11,0,0,4
2156001,2021-10-31T00:00:00Z,Texas,Fort Worth,3700 Lebow Street,1,3,0,0,2
2154851,2021-10-30T00:00:00Z,California,Gilroy,400 Las Animas Avenue,2,2,0,0,1
2154422,2021-10-30T00:00:00Z,Illinois,Decatur,1100 N Union Street,0,4,0,0,0
2154441,2021-10-30T00:00:00Z,Oklahoma,Oklahoma City,Northwest 122nd Street and N Council Road,0,4,0,0,0
2154873,2021-10-30T00:00:00Z,California,Sacramento,5560 Palm Avenue,2,5,0,0,1
2155172,2021-10-30T00:00:00Z,Florida,Saint Petersburg,1079 62nd Avenue S,1,4,0,0,1
2155001,2021-10-30T00:00:00Z,Texas,Texarkana,2315 Texas Blvd,1,9,0,0,2
2154283,2021-10-29T00:00:00Z,New York,Poughkeepsie,32 Cannon Street,0,5,0,0,2
2155826,2021-10-29T00:00:00Z,Michigan,Kalamazoo,3082 S 9th Street,0,4,0,0,0
2153285,2021-10-28T00:00:00Z,Nevada,Las Vegas,3900 E Cheyenne Avenue,0,4,0,0,0
2153779,2021-10-28T00:00:00Z,Tennessee,Nashville,210 N 9th Street,1,3,0,0,0
2150274,2021-10-25T00:00:00Z,Idaho,Boise,350 N Milwaukee Street,2,3,1,0,0
2154085,2021-10-24T00:00:00Z,California,Gonzales,Foletta Road,2,2,0,0,2
2150037,2021-10-24T00:00:00Z,Mississippi,Crenshaw,413 Jones Street,2,3,0,0,2
2148921,2021-10-23T00:00:00Z,South Carolina,Florence,811 S Irby Street,0,6,0,0,0
2148891,2021-10-23T00:00:00Z,California,Ontario,700 E Bonnie Brae Ct,1,4,0,0,2
2148633,2021-10-23T00:00:00Z,Georgia,Fort Valley,603 Carver Dr,1,7,0,0,0
2148282,2021-10-22T00:00:00Z,Illinois,Chicago,7901 S Cottage Grove Avenue,0,5,0,0,0
2148946,2021-10-22T00:00:00Z,Washington,Renton,16420 Southeast 128th Street,0,4,0,0,0
2148401,2021-10-22T00:00:00Z,Maryland,Baltimore,3100 W North Avenue,0,7,0,0,0
2147114,2021-10-21T00:00:00Z,New York,Brooklyn,3008 Glenwood Road,0,4,0,0,0
2147301,2021-10-21T00:00:00Z,Washington,Tacoma,4258 Everett Street,4,0,0,0,1
2147042,2021-10-20T00:00:00Z,Michigan,Farwell,9539 S Harrison Avenue,4,0,0,0,1
2145931,2021-10-19T00:00:00Z,Wisconsin,Kenosha,610 40th Pl,2,2,1,0,0
2143277,2021-10-17T00:00:00Z,Louisiana,Grambling,403 Main Street,1,7,0,0,2
2143113,2021-10-17T00:00:00Z,Missouri,Saint Louis,8600 Goodfellow Blvd,1,3,0,0,2
2143765,2021-10-17T00:00:00Z,Texas,Houston,1900 Dolly Wright Street,0,7,0,0,0
2143889,2021-10-17T00:00:00Z,Colorado,Colorado Springs,1865 N Academy Blvd,0,5,0,0,0
2143479,2021-10-17T00:00:00Z,Arkansas,Pine Bluff,820 S Main Street,1,8,0,1,1
2144160,2021-10-17T00:00:00Z,Wisconsin,Racine,Yout Street and Carter Street,0,6,0,0,0
2143499,2021-10-17T00:00:00Z,Arkansas,Pine Bluff,University Dr and Pullen Avenue,1,3,0,0,0
2143605,2021-10-17T00:00:00Z,Mississippi,Jackson,3243 Medgar Evers Blvd,3,3,0,0,0
2142402,2021-10-16T00:00:00Z,Texas,Killeen,308 S Second Street,1,3,0,0,0
2142296,2021-10-15T00:00:00Z,Alabama,Mobile,1621 Virginia Street,0,5,0,0,3
2142092,2021-10-14T00:00:00Z,Minnesota,Minneapolis,814 E Franklin Avenue,1,4,0,0,0
2155043,2021-10-14T00:00:00Z,Mississippi,Mccomb,1300 14th Street,0,6,0,0,0
2139048,2021-10-12T00:00:00Z,Florida,Naples,700 99th Avenue,1,3,0,2,3
2139674,2021-10-12T00:00:00Z,Mississippi,Meridian,2000 17th Street,3,1,0,0,0
2139198,2021-10-11T00:00:00Z,Georgia,Atlanta,4900 Delano Road,0,6,0,0,0
2137179,2021-10-10T00:00:00Z,Illinois,Chicago,1565 N Milwaukee Avenue,0,4,1,0,1
2137321,2021-10-10T00:00:00Z,South Carolina,Mc Coll,4181 Hwy 15-401,2,3,0,0,5
2137561,2021-10-10T00:00:00Z,Iowa,Sioux City,427 Pierce Street,0,4,0,0,0
2137198,2021-10-10T00:00:00Z,Minnesota,Saint Paul,214 7th Street W,1,12,0,3,3
2137555,2021-10-10T00:00:00Z,Delaware,Dover,1500 Nathaniel Mitchell Road,1,4,0,0,0
2136907,2021-10-09T00:00:00Z,Louisiana,Livingston,17000 LA-444,2,3,0,1,1
2137291,2021-10-09T00:00:00Z,Texas,Dallas,3000 South Blvd,0,4,0,0,0
2137575,2021-10-09T00:00:00Z,New York,Albany,100 North Lake Avenue,1,6,0,0,0
2137464,2021-10-09T00:00:00Z,Colorado,Denver,7300 E 22nd Avenue,1,3,0,0,0
2136230,2021-10-08T00:00:00Z,Maryland,Baltimore,2600 Jefferson Street,0,4,0,0,0
2136270,2021-10-08T00:00:00Z,District of Columbia,Washington,1700 Independence Avenue Southeast,1,3,0,0,0
2135536,2021-10-08T00:00:00Z,Alabama,Montgomery,1800 Cotton Ct,1,3,0,0,0
2135508,2021-10-07T00:00:00Z,Wisconsin,Milwaukee,W Cherry Street and N 8th Street,3,1,0,0,0
2134657,2021-10-07T00:00:00Z,Illinois,Chicago,900 N Orleans Street,0,4,0,0,0
2135498,2021-10-07T00:00:00Z,Wisconsin,Milwaukee,2400 N 37th Street,0,5,0,0,0
2135666,2021-10-07T00:00:00Z,Louisiana,New Orleans,S Robertson Street and Martin Luther King Jr Blvd,1,4,0,0,0
2134217,2021-10-06T00:00:00Z,Maryland,Baltimore,1243 Patterson Park Avenue,1,5,0,0,0
2134359,2021-10-06T00:00:00Z,Louisiana,New Orleans,603 General Taylor,2,2,0,0,1
2136132,2021-10-06T00:00:00Z,Ohio,Cleveland,9200 Marshall Avenue,0,4,0,0,0
2135659,2021-10-06T00:00:00Z,Ohio,Cleveland,Marshall Avenue and E 93rd Street,0,4,0,0,0
2133962,2021-10-05T00:00:00Z,Illinois,Rockford,400 S Independence Avenue,1,3,0,0,2
2133137,2021-10-05T00:00:00Z,Minnesota,Saint Paul,922 Thomas Avenue W,0,4,0,0,1
2132656,2021-10-04T00:00:00Z,Minnesota,Minneapolis,626 W Broadway Avenue,0,4,0,0,0
2131471,2021-10-03T00:00:00Z,South Carolina,Bishopville,1113 Sumter Hwy,1,4,0,0,0
2131406,2021-10-02T00:00:00Z,Texas,San Antonio,6222 S New Braunfels Avenue,1,3,0,0,0
2130634,2021-10-02T00:00:00Z,Colorado,Aurora,12230 E Colfax Avenue,1,3,0,0,2
2130763,2021-10-01T00:00:00Z,Iowa,Cedar Rapids,525 33rd Avenue Southwest,0,6,0,0,1
2130370,2021-10-01T00:00:00Z,District of Columbia,Washington,Forrester Street Southwest and Galveston Pl Southwest,1,5,0,0,0
2128682,2021-09-29T00:00:00Z,Illinois,Chicago,800 N Milwaukee Avenue,0,4,0,1,0
2128023,2021-09-28T00:00:00Z,Minnesota,Minneapolis,2700 Bloomington Avenue,1,3,0,0,0
2127374,2021-09-28T00:00:00Z,Illinois,Chicago,6500 S Calumet Avenue,1,3,0,0,0
2126747,2021-09-27T00:00:00Z,New York,New York,3964 10th Avenue,0,4,0,1,1
2126450,2021-09-27T00:00:00Z,Illinois,Chicago,826 N Ridgeway Avenue,1,3,0,0,0
2126261,2021-09-26T00:00:00Z,Washington,Seattle,22855 Pacific Hwy S,3,3,0,0,1
2125790,2021-09-26T00:00:00Z,Illinois,Chicago,800 S Albany Avenue,0,6,0,0,1
2125953,2021-09-26T00:00:00Z,California,Oakland,1400 8th Avenue,0,4,0,0,0
2125613,2021-09-25T00:00:00Z,New York,Utica,800 Mohawk Street,0,4,0,0,0
2125444,2021-09-25T00:00:00Z,Tennessee,Athens,Co Road 60,4,1,0,0,2
2126241,2021-09-25T00:00:00Z,Tennessee,Chattanooga,1124 Grove Street,2,5,0,0,0
2125227,2021-09-25T00:00:00Z,California,Riverside,Mockingbird Canyon Road and Mariposa Avenue,0,6,0,0,0
2124396,2021-09-24T00:00:00Z,South Carolina,Aiken,749 Silver Bluff Road,3,1,1,0,0
2124887,2021-09-24T00:00:00Z,California,Los Angeles,11724 Wilmington Avenue,0,4,0,0,2
2123395,2021-09-23T00:00:00Z,Tennessee,Collierville,240 New Byhalia Road,1,14,1,0,0
2123301,2021-09-23T00:00:00Z,Pennsylvania,Philadelphia,38th Street and Aspen Street,0,4,0,0,0
2122565,2021-09-22T00:00:00Z,North Carolina,Fayetteville,1100 Charlie Dr,2,2,0,0,0
2121381,2021-09-21T00:00:00Z,District of Columbia,Washington,2200 Alabama Avenue Southeast,0,5,0,0,0
2120940,2021-09-20T00:00:00Z,Pennsylvania,Philadelphia,Broad Street and Chew Avenue,1,5,0,0,0
2121031,2021-09-20T00:00:00Z,Missouri,Saint Louis,2000 Street Charles Street,1,3,0,0,0
2119583,2021-09-19T00:00:00Z,New York,Rochester,300 Driving Park Avenue,2,2,0,0,1
2119701,2021-09-19T00:00:00Z,Florida,Miami,14900 Pierce Street,0,4,0,0,1
2119736,2021-09-19T00:00:00Z,California,Oakland,300 17th Street,1,3,0,0,0
2119745,2021-09-19T00:00:00Z,Texas,Dallas,100 N Malcolm X Blvd,2,4,0,0,2
2119609,2021-09-19T00:00:00Z,Illinois,Chicago,900 N Massasoit Avenue,0,5,0,0,0
2119950,2021-09-19T00:00:00Z,South Carolina,Yemassee,145 Yemassee Hwy,1,7,0,0,4
